Temperatura do ar ambiente,Rotação do motor - RPM,Carga calculada do motor,Ajuste de combustível de longo prazo - Banco 1,Temperatura do ar admitido - ACT,Temperatura do líquido de arrefecimento do motor - CTS,Ajuste de combustível de curto prazo - Banco 1,"Sonda lambda - Banco 1, sensor 2",Pressão barométrica,Tensão do módulo,Posição relativa da borboleta - TPS,Posição absoluta da borboleta - TPS,Posição absoluta da borboleta - Sensor B,"Sonda lambda - Banco 1, sensor 1","Ajuste de combustível de curto prazo - Banco 1, sensor 1",Pressão no coletor de admissão - MAP,Estado do sistema de combustível,Carga absoluta do motor,Nº de falhas na memória,Altitude
,3902 rpm,10 %,,,81 °C,,,,,,,,,,,,,,845 m
,3782 rpm,76 %,,,81 °C,,,,,,,,,,,,,,845 m
,3732 rpm,45 %,,,81 °C,,,,,,,,,,,,,,845 m
,4188 rpm,18 %,,,81 °C,,,,,,,,,,,,,,845 m
,4038 rpm,11 %,,,81 °C,,,,,,,,,,,,,,845 m
,3890 rpm,73 %,,,81 °C,,,,,,,,,,,,,,845 m
,3852 rpm,56 %,,,81 °C,,,,,,,,,,,,,,845 m
,4250 rpm,15 %,,,81 °C,,,,,,,,,,,,,,845 m
,3963 rpm,10 %,,,81 °C,,,,,,,,,,,,,,845 m
,3846 rpm,45 %,,,81 °C,,,,,,,,,,,,,,845 m
,3840 rpm,50 %,,,81 °C,,,,,,,,,,,,,,845 m
,4169 rpm,20 %,,,80 °C,,,,,,,,,,,,,,845 m
,4073 rpm,11 %,,,81 °C,,,,,,,,,,,,,,845 m
,3711 rpm,9 %,,,81 °C,,,,,,,,,,,,,,845 m
,3586 rpm,9 %,,,80 °C,,,,,,,,,,,,,,845 m
,3485 rpm,15 %,,,80 °C,,,,,,,,,,,,,,845 m
,3459 rpm,18 %,,,80 °C,,,,,,,,,,,,,,845 m
,3461 rpm,16 %,,,80 °C,,,,,,,,,,,,,,845 m
,3422 rpm,10 %,,,80 °C,,,,,,,,,,,,,,845 m
,3347 rpm,9 %,,,80 °C,,,,,,,,,,,,,,845 m
,3267 rpm,16 %,,,80 °C,,,,,,,,,,,,,,845 m
,3227 rpm,18 %,,,80 °C,,,,,,,,,,,,,,845 m
,3214 rpm,20 %,,,80 °C,,,,,,,,,,,,,,845 m
,3236 rpm,21 %,,,80 °C,,,,,,,,,,,,,,845 m
,3266 rpm,21 %,,,80 °C,,,,,,,,,,,,,,845 m
,3305 rpm,21 %,,,80 °C,,,,,,,,,,,,,,845 m
,3338 rpm,22 %,,,80 °C,,,,,,,,,,,,,,845 m
,3379 rpm,21 %,,,80 °C,,,,,,,,,,,,,,845 m
,3461 rpm,20 %,,,80 °C,,,,,,,,,,,,,,845 m
,3501 rpm,20 %,,,80 °C,,,,,,,,,,,,,,845 m
,3535 rpm,19 %,,,80 °C,,,,,,,,,,,,,,845 m
,3565 rpm,19 %,,,80 °C,,,,,,,,,,,,,,845 m
,3592 rpm,20 %,,,80 °C,,,,,,,,,,,,,,845 m
,3646 rpm,19 %,,,80 °C,,,,,,,,,,,,,,845 m
,3671 rpm,19 %,,,80 °C,,,,,,,,,,,,,,845 m
,3695 rpm,18 %,,,80 °C,,,,,,,,,,,,,,845 m
,3714 rpm,18 %,,,80 °C,,,,,,,,,,,,,,845 m
,3730 rpm,18 %,,,80 °C,,,,,,,,,,,,,,845 m
,3764 rpm,18 %,,,80 °C,,,,,,,,,,,,,,845 m
,3778 rpm,18 %,,,80 °C,,,,,,,,,,,,,,845 m
,3793 rpm,18 %,,,80 °C,,,,,,,,,,,,,,845 m
,3803 rpm,18 %,,,80 °C,,,,,,,,,,,,,,845 m
,3815 rpm,18 %,,,80 °C,,,,,,,,,,,,,,845 m
,3834 rpm,18 %,,,80 °C,,,,,,,,,,,,,,845 m
,3842 rpm,18 %,,,81 °C,,,,,,,,,,,,,,845 m
,3851 rpm,18 %,,,81 °C,,,,,,,,,,,,,,845 m
,3860 rpm,18 %,,,81 °C,,,,,,,,,,,,,,845 m
,3868 rpm,18 %,,,81 °C,,,,,,,,,,,,,,845 m
,3883 rpm,18 %,,,81 °C,,,,,,,,,,,,,,845 m
,3891 rpm,18 %,,,81 °C,,,,,,,,,,,,,,845 m
,3897 rpm,18 %,,,81 °C,,,,,,,,,,,,,,845 m
,3907 rpm,18 %,,,81 °C,,,,,,,,,,,,,,845 m
,3914 rpm,18 %,,,81 °C,,,,,,,,,,,,,,845 m
,3930 rpm,18 %,,,81 °C,,,,,,,,,,,,,,845 m
,3936 rpm,18 %,,,81 °C,,,,,,,,,,,,,,845 m
,3942 rpm,17 %,,,81 °C,,,,,,,,,,,,,,845 m
,3945 rpm,17 %,,,81 °C,,,,,,,,,,,,,,845 m
,3953 rpm,17 %,,,81 °C,,,,,,,,,,,,,,845 m
,3958 rpm,17 %,,,81 °C,,,,,,,,,,,,,,845 m
,3965 rpm,17 %,,,81 °C,,,,,,,,,,,,,,845 m
,3967 rpm,17 %,,,81 °C,,,,,,,,,,,,,,845 m
,3971 rpm,17 %,,,81 °C,,,,,,,,,,,,,,845 m
,3970 rpm,17 %,,,81 °C,,,,,,,,,,,,,,845 m
,3976 rpm,17 %,,,81 °C,,,,,,,,,,,,,,845 m
,3975 rpm,17 %,,,81 °C,,,,,,,,,,,,,,845 m
,3979 rpm,17 %,,,81 °C,,,,,,,,,,,,,,845 m
,3982 rpm,17 %,,,81 °C,,,,,,,,,,,,,,845 m
,3980 rpm,17 %,,,81 °C,,,,,,,,,,,,,,845 m
,3985 rpm,17 %,,,81 °C,,,,,,,,,,,,,,845 m
,3984 rpm,17 %,,,81 °C,,,,,,,,,,,,,,845 m
,3988 rpm,17 %,,,81 °C,,,,,,,,,,,,,,845 m
,3985 rpm,17 %,,,81 °C,,,,,,,,,,,,,,845 m
,3986 rpm,17 %,,,81 °C,,,,,,,,,,,,,,845 m
,3990 rpm,17 %,,,81 °C,,,,,,,,,,,,,,845 m
,3990 rpm,17 %,,,81 °C,,,,,,,,,,,,,,845 m
,3992 rpm,17 %,,,81 °C,,,,,,,,,,,,,,845 m
,3991 rpm,17 %,,,81 °C,,,,,,,,,,,,,,845 m
,3990 rpm,17 %,,,81 °C,,,,,,,,,,,,,,845 m
,3991 rpm,17 %,,,81 °C,,,,,,,,,,,,,,845 m
,3994 rpm,17 %,,,81 °C,,,,,,,,,,,,,,845 m
,3996 rpm,17 %,,,81 °C,,,,,,,,,,,,,,845 m
,3994 rpm,16 %,,,82 °C,,,,,,,,,,,,,,845 m
,3991 rpm,16 %,,,81 °C,,,,,,,,,,,,,,845 m
,3982 rpm,16 %,,,81 °C,,,,,,,,,,,,,,845 m
,3977 rpm,16 %,,,82 °C,,,,,,,,,,,,,,845 m
,3969 rpm,16 %,,,82 °C,,,,,,,,,,,,,,845 m
,3964 rpm,16 %,,,81 °C,,,,,,,,,,,,,,845 m
,3961 rpm,16 %,,,82 °C,,,,,,,,,,,,,,845 m
,3952 rpm,17 %,,,82 °C,,,,,,,,,,,,,,845 m
,3946 rpm,17 %,,,82 °C,,,,,,,,,,,,,,845 m
,3941 rpm,17 %,,,82 °C,,,,,,,,,,,,,,845 m
,3940 rpm,17 %,,,82 °C,,,,,,,,,,,,,,845 m
,3937 rpm,17 %,,,82 °C,,,,,,,,,,,,,,845 m
,3932 rpm,17 %,,,82 °C,,,,,,,,,,,,,,845 m
,3932 rpm,16 %,,,82 °C,,,,,,,,,,,,,,845 m
,3927 rpm,15 %,,,82 °C,,,,,,,,,,,,,,845 m
,3912 rpm,15 %,,,82 °C,,,,,,,,,,,,,,845 m
,3889 rpm,11 %,,,82 °C,,,,,,,,,,,,,,845 m
,3779 rpm,9 %,,,82 °C,,,,,,,,,,,,,,845 m
,3632 rpm,8 %,,,82 °C,,,,,,,,,,,,,,845 m
,3455 rpm,8 %,,,82 °C,,,,,,,,,,,,,,845 m
,3292 rpm,8 %,,,82 °C,,,,,,,,,,,,,,845 m
,3117 rpm,9 %,,,82 °C,,,,,,,,,,,,,,845 m
,2805 rpm,11 %,,,82 °C,,,,,,,,,,,,,,845 m
,2642 rpm,12 %,,,82 °C,,,,,,,,,,,,,,845 m
,2474 rpm,12 %,,,82 °C,,,,,,,,,,,,,,845 m
,2315 rpm,12 %,,,82 °C,,,,,,,,,,,,,,845 m
,2165 rpm,11 %,,,82 °C,,,,,,,,,,,,,,845 m
,1864 rpm,11 %,,,82 °C,,,,,,,,,,,,,,845 m
,1709 rpm,12 %,,,82 °C,,,,,,,,,,,,,,845 m
,1539 rpm,11 %,,,82 °C,,,,,,,,,,,,,,845 m
,1421 rpm,11 %,,,82 °C,,,,,,,,,,,,,,845 m
,1307 rpm,12 %,,,82 °C,,,,,,,,,,,,,,845 m
,1191 rpm,13 %,,,82 °C,,,,,,,,,,,,,,845 m
,1135 rpm,13 %,,,82 °C,,,,,,,,,,,,,,845 m
,1075 rpm,13 %,,,82 °C,,,,,,,,,,,,,,845 m
,1027 rpm,13 %,,,82 °C,,,,,,,,,,,,,,845 m
,958 rpm,15 %,,,82 °C,,,,,,,,,,,,,,845 m
,834 rpm,16 %,,,82 °C,,,,,,,,,,,,,,845 m
,796 rpm,17 %,,,82 °C,,,,,,,,,,,,,,845 m
,773 rpm,17 %,,,82 °C,,,,,,,,,,,,,,845 m
,742 rpm,17 %,,,82 °C,,,,,,,,,,,,,,845 m
,712 rpm,17 %,,,82 °C,,,,,,,,,,,,,,845 m
,642 rpm,18 %,,,82 °C,,,,,,,,,,,,,,845 m
,598 rpm,18 %,,,82 °C,,,,,,,,,,,,,,845 m
,581 rpm,21 %,,,82 °C,,,,,,,,,,,,,,845 m
,558 rpm,23 %,,,83 °C,,,,,,,,,,,,,,845 m
,553 rpm,24 %,,,83 °C,,,,,,,,,,,,,,845 m
,573 rpm,25 %,,,83 °C,,,,,,,,,,,,,,845 m
,586 rpm,25 %,,,82 °C,,,,,,,,,,,,,,845 m
,611 rpm,25 %,,,82 °C,,,,,,,,,,,,,,845 m
,639 rpm,25 %,,,83 °C,,,,,,,,,,,,,,845 m
,664 rpm,25 %,,,83 °C,,,,,,,,,,,,,,845 m
,651 rpm,24 %,,,83 °C,,,,,,,,,,,,,,845 m
,664 rpm,23 %,,,83 °C,,,,,,,,,,,,,,845 m
,674 rpm,22 %,,,83 °C,,,,,,,,,,,,,,845 m
,662 rpm,22 %,,,83 °C,,,,,,,,,,,,,,845 m
,662 rpm,20 %,,,83 °C,,,,,,,,,,,,,,845 m
,658 rpm,19 %,,,83 °C,,,,,,,,,,,,,,845 m
,646 rpm,19 %,,,83 °C,,,,,,,,,,,,,,845 m
,631 rpm,20 %,,,83 °C,,,,,,,,,,,,,,845 m
,614 rpm,20 %,,,83 °C,,,,,,,,,,,,,,845 m
,601 rpm,21 %,,,83 °C,,,,,,,,,,,,,,845 m
,595 rpm,22 %,,,83 °C,,,,,,,,,,,,,,845 m
,595 rpm,22 %,,,83 °C,,,,,,,,,,,,,,845 m
,591 rpm,22 %,,,83 °C,,,,,,,,,,,,,,845 m
,591 rpm,22 %,,,83 °C,,,,,,,,,,,,,,845 m
,587 rpm,22 %,,,83 °C,,,,,,,,,,,,,,845 m
,582 rpm,22 %,,,83 °C,,,,,,,,,,,,,,845 m
,580 rpm,23 %,,,83 °C,,,,,,,,,,,,,,845 m
,586 rpm,23 %,,,83 °C,,,,,,,,,,,,,,845 m
,600 rpm,24 %,,,83 °C,,,,,,,,,,,,,,845 m
,616 rpm,24 %,,,83 °C,,,,,,,,,,,,,,845 m
,655 rpm,24 %,,,83 °C,,,,,,,,,,,,,,845 m
,672 rpm,24 %,,,83 °C,,,,,,,,,,,,,,845 m
,671 rpm,23 %,,,83 °C,,,,,,,,,,,,,,845 m
,663 rpm,22 %,,,83 °C,,,,,,,,,,,,,,845 m
,674 rpm,21 %,,,83 °C,,,,,,,,,,,,,,845 m
,661 rpm,20 %,,,83 °C,,,,,,,,,,,,,,845 m
,657 rpm,20 %,,,83 °C,,,,,,,,,,,,,,845 m
,653 rpm,19 %,,,83 °C,,,,,,,,,,,,,,845 m
,645 rpm,19 %,,,83 °C,,,,,,,,,,,,,,845 m
,633 rpm,19 %,,,83 °C,,,,,,,,,,,,,,845 m
,604 rpm,20 %,,,83 °C,,,,,,,,,,,,,,845 m
,586 rpm,20 %,,,83 °C,,,,,,,,,,,,,,845 m
,576 rpm,22 %,,,83 °C,,,,,,,,,,,,,,845 m
,577 rpm,23 %,,,83 °C,,,,,,,,,,,,,,845 m
,586 rpm,23 %,,,83 °C,,,,,,,,,,,,,,845 m
,600 rpm,23 %,,,83 °C,,,,,,,,,,,,,,845 m
,629 rpm,23 %,,,83 °C,,,,,,,,,,,,,,845 m
,642 rpm,23 %,,,83 °C,,,,,,,,,,,,,,845 m
,662 rpm,22 %,,,83 °C,,,,,,,,,,,,,,845 m
,665 rpm,22 %,,,83 °C,,,,,,,,,,,,,,845 m
,666 rpm,21 %,,,83 °C,,,,,,,,,,,,,,845 m
,666 rpm,21 %,,,83 °C,,,,,,,,,,,,,,845 m
,655 rpm,20 %,,,83 °C,,,,,,,,,,,,,,845 m
,649 rpm,20 %,,,83 °C,,,,,,,,,,,,,,845 m
,641 rpm,20 %,,,83 °C,,,,,,,,,,,,,,845 m
,637 rpm,20 %,,,83 °C,,,,,,,,,,,,,,845 m
,631 rpm,20 %,,,83 °C,,,,,,,,,,,,,,845 m
,623 rpm,20 %,,,83 °C,,,,,,,,,,,,,,845 m
,606 rpm,21 %,,,83 °C,,,,,,,,,,,,,,845 m
,599 rpm,21 %,,,83 °C,,,,,,,,,,,,,,845 m
,595 rpm,22 %,,,83 °C,,,,,,,,,,,,,,845 m
,594 rpm,22 %,,,83 °C,,,,,,,,,,,,,,845 m
,595 rpm,22 %,,,83 °C,,,,,,,,,,,,,,845 m
,598 rpm,23 %,,,83 °C,,,,,,,,,,,,,,845 m
,619 rpm,23 %,,,83 °C,,,,,,,,,,,,,,845 m
,630 rpm,23 %,,,84 °C,,,,,,,,,,,,,,845 m
,643 rpm,24 %,,,84 °C,,,,,,,,,,,,,,845 m
,667 rpm,23 %,,,83 °C,,,,,,,,,,,,,,845 m
,672 rpm,22 %,,,83 °C,,,,,,,,,,,,,,845 m
,675 rpm,22 %,,,83 °C,,,,,,,,,,,,,,845 m
,671 rpm,21 %,,,84 °C,,,,,,,,,,,,,,845 m
,661 rpm,20 %,,,84 °C,,,,,,,,,,,,,,845 m
,664 rpm,20 %,,,84 °C,,,,,,,,,,,,,,845 m
,657 rpm,19 %,,,84 °C,,,,,,,,,,,,,,845 m
,651 rpm,18 %,,,83 °C,,,,,,,,,,,,,,845 m
,609 rpm,19 %,,,83 °C,,,,,,,,,,,,,,845 m
,586 rpm,20 %,,,83 °C,,,,,,,,,,,,,,845 m
,579 rpm,22 %,,,84 °C,,,,,,,,,,,,,,845 m
,575 rpm,24 %,,,84 °C,,,,,,,,,,,,,,845 m
,583 rpm,24 %,,,84 °C,,,,,,,,,,,,,,845 m
,623 rpm,23 %,,,84 °C,,,,,,,,,,,,,,845 m
,646 rpm,23 %,,,84 °C,,,,,,,,,,,,,,845 m
,660 rpm,22 %,,,83 °C,,,,,,,,,,,,,,845 m
,665 rpm,22 %,,,83 °C,,,,,,,,,,,,,,845 m
,668 rpm,22 %,,,83 °C,,,,,,,,,,,,,,845 m
,664 rpm,21 %,,,83 °C,,,,,,,,,,,,,,845 m
,659 rpm,20 %,,,84 °C,,,,,,,,,,,,,,845 m
,662 rpm,20 %,,,83 °C,,,,,,,,,,,,,,845 m
,649 rpm,20 %,,,83 °C,,,,,,,,,,,,,,845 m
,647 rpm,20 %,,,84 °C,,,,,,,,,,,,,,845 m
,630 rpm,19 %,,,84 °C,,,,,,,,,,,,,,845 m
,615 rpm,20 %,,,84 °C,,,,,,,,,,,,,,845 m
,605 rpm,20 %,,,84 °C,,,,,,,,,,,,,,845 m
,583 rpm,21 %,,,84 °C,,,,,,,,,,,,,,845 m
,581 rpm,22 %,,,84 °C,,,,,,,,,,,,,,845 m
,578 rpm,23 %,,,84 °C,,,,,,,,,,,,,,845 m
,586 rpm,23 %,,,83 °C,,,,,,,,,,,,,,845 m
,595 rpm,23 %,,,83 °C,,,,,,,,,,,,,,845 m
,610 rpm,22 %,,,83 °C,,,,,,,,,,,,,,845 m
,623 rpm,23 %,,,83 °C,,,,,,,,,,,,,,845 m
,654 rpm,22 %,,,83 °C,,,,,,,,,,,,,,845 m
,668 rpm,22 %,,,84 °C,,,,,,,,,,,,,,845 m
,676 rpm,22 %,,,84 °C,,,,,,,,,,,,,,845 m
,670 rpm,21 %,,,84 °C,,,,,,,,,,,,,,845 m
,672 rpm,20 %,,,84 °C,,,,,,,,,,,,,,845 m
,673 rpm,20 %,,,84 °C,,,,,,,,,,,,,,845 m
,658 rpm,19 %,,,84 °C,,,,,,,,,,,,,,845 m
,651 rpm,19 %,,,84 °C,,,,,,,,,,,,,,845 m
,641 rpm,19 %,,,83 °C,,,,,,,,,,,,,,845 m
,625 rpm,19 %,,,83 °C,,,,,,,,,,,,,,845 m
,611 rpm,19 %,,,84 °C,,,,,,,,,,,,,,845 m
,594 rpm,21 %,,,84 °C,,,,,,,,,,,,,,845 m
,576 rpm,22 %,,,84 °C,,,,,,,,,,,,,,845 m
,581 rpm,22 %,,,84 °C,,,,,,,,,,,,,,845 m
,578 rpm,22 %,,,84 °C,,,,,,,,,,,,,,845 m
,579 rpm,22 %,,,84 °C,,,,,,,,,,,,,,845 m
,581 rpm,22 %,,,84 °C,,,,,,,,,,,,,,845 m
,587 rpm,23 %,,,84 °C,,,,,,,,,,,,,,845 m
,607 rpm,23 %,,,84 °C,,,,,,,,,,,,,,845 m
,634 rpm,23 %,,,84 °C,,,,,,,,,,,,,,845 m
,658 rpm,23 %,,,83 °C,,,,,,,,,,,,,,845 m
,673 rpm,23 %,,,83 °C,,,,,,,,,,,,,,845 m
,686 rpm,22 %,,,84 °C,,,,,,,,,,,,,,845 m
,667 rpm,21 %,,,84 °C,,,,,,,,,,,,,,845 m
,675 rpm,20 %,,,84 °C,,,,,,,,,,,,,,845 m
,664 rpm,20 %,,,84 °C,,,,,,,,,,,,,,845 m
,664 rpm,19 %,,,84 °C,,,,,,,,,,,,,,845 m
,654 rpm,18 %,,,84 °C,,,,,,,,,,,,,,845 m
,645 rpm,18 %,,,84 °C,,,,,,,,,,,,,,845 m
,626 rpm,19 %,,,84 °C,,,,,,,,,,,,,,845 m
,593 rpm,19 %,,,84 °C,,,,,,,,,,,,,,845 m
,584 rpm,20 %,,,84 °C,,,,,,,,,,,,,,845 m
,573 rpm,22 %,,,84 °C,,,,,,,,,,,,,,845 m
,575 rpm,22 %,,,84 °C,,,,,,,,,,,,,,845 m
,581 rpm,22 %,,,84 °C,,,,,,,,,,,,,,845 m
,600 rpm,22 %,,,84 °C,,,,,,,,,,,,,,845 m
,616 rpm,22 %,,,84 °C,,,,,,,,,,,,,,845 m
,625 rpm,22 %,,,84 °C,,,,,,,,,,,,,,845 m
,642 rpm,22 %,,,84 °C,,,,,,,,,,,,,,845 m
,653 rpm,22 %,,,84 °C,,,,,,,,,,,,,,845 m
,670 rpm,22 %,,,84 °C,,,,,,,,,,,,,,845 m
,674 rpm,22 %,,,84 °C,,,,,,,,,,,,,,845 m
,674 rpm,21 %,,,84 °C,,,,,,,,,,,,,,845 m
,677 rpm,20 %,,,84 °C,,,,,,,,,,,,,,845 m
,668 rpm,19 %,,,84 °C,,,,,,,,,,,,,,845 m
,660 rpm,19 %,,,84 °C,,,,,,,,,,,,,,845 m
,660 rpm,19 %,,,84 °C,,,,,,,,,,,,,,845 m
,645 rpm,18 %,,,84 °C,,,,,,,,,,,,,,845 m
,620 rpm,19 %,,,84 °C,,,,,,,,,,,,,,845 m
,607 rpm,19 %,,,84 °C,,,,,,,,,,,,,,845 m
,590 rpm,21 %,,,84 °C,,,,,,,,,,,,,,845 m
,585 rpm,22 %,,,84 °C,,,,,,,,,,,,,,845 m
,574 rpm,22 %,,,84 °C,,,,,,,,,,,,,,845 m
,578 rpm,22 %,,,84 °C,,,,,,,,,,,,,,845 m
,587 rpm,22 %,,,84 °C,,,,,,,,,,,,,,845 m
,588 rpm,22 %,,,84 °C,,,,,,,,,,,,,,845 m
,606 rpm,23 %,,,84 °C,,,,,,,,,,,,,,845 m
,615 rpm,23 %,,,84 °C,,,,,,,,,,,,,,845 m
,636 rpm,23 %,,,84 °C,,,,,,,,,,,,,,845 m
,653 rpm,23 %,,,84 °C,,,,,,,,,,,,,,845 m
,683 rpm,22 %,,,84 °C,,,,,,,,,,,,,,845 m
,671 rpm,21 %,,,84 °C,,,,,,,,,,,,,,845 m
,677 rpm,20 %,,,84 °C,,,,,,,,,,,,,,845 m
,670 rpm,19 %,,,84 °C,,,,,,,,,,,,,,845 m
,667 rpm,19 %,,,84 °C,,,,,,,,,,,,,,845 m
,654 rpm,18 %,,,84 °C,,,,,,,,,,,,,,845 m
,640 rpm,18 %,,,84 °C,,,,,,,,,,,,,,845 m
,628 rpm,18 %,,,84 °C,,,,,,,,,,,,,,845 m
,606 rpm,19 %,,,84 °C,,,,,,,,,,,,,,845 m
,587 rpm,21 %,,,84 °C,,,,,,,,,,,,,,845 m
,565 rpm,23 %,,,84 °C,,,,,,,,,,,,,,845 m
,563 rpm,24 %,,,84 °C,,,,,,,,,,,,,,845 m
,586 rpm,24 %,,,84 °C,,,,,,,,,,,,,,845 m
,606 rpm,24 %,,,84 °C,,,,,,,,,,,,,,845 m
,637 rpm,23 %,,,84 °C,,,,,,,,,,,,,,845 m
,655 rpm,23 %,,,84 °C,,,,,,,,,,,,,,845 m
,673 rpm,22 %,,,84 °C,,,,,,,,,,,,,,845 m
,679 rpm,21 %,,,84 °C,,,,,,,,,,,,,,845 m
,672 rpm,20 %,,,84 °C,,,,,,,,,,,,,,845 m
,666 rpm,19 %,,,84 °C,,,,,,,,,,,,,,845 m
,660 rpm,19 %,,,84 °C,,,,,,,,,,,,,,845 m
,647 rpm,19 %,,,84 °C,,,,,,,,,,,,,,845 m
,641 rpm,19 %,,,84 °C,,,,,,,,,,,,,,845 m
,628 rpm,19 %,,,84 °C,,,,,,,,,,,,,,845 m
,600 rpm,19 %,,,84 °C,,,,,,,,,,,,,,845 m
,590 rpm,20 %,,,84 °C,,,,,,,,,,,,,,845 m
,571 rpm,21 %,,,84 °C,,,,,,,,,,,,,,845 m
,571 rpm,22 %,,,84 °C,,,,,,,,,,,,,,845 m
,563 rpm,23 %,,,84 °C,,,,,,,,,,,,,,845 m
,566 rpm,23 %,,,84 °C,,,,,,,,,,,,,,845 m
,574 rpm,24 %,,,84 °C,,,,,,,,,,,,,,845 m
,607 rpm,24 %,,,84 °C,,,,,,,,,,,,,,845 m
,626 rpm,23 %,,,84 °C,,,,,,,,,,,,,,845 m
,663 rpm,23 %,,,84 °C,,,,,,,,,,,,,,845 m
,681 rpm,22 %,,,84 °C,,,,,,,,,,,,,,845 m
,684 rpm,22 %,,,84 °C,,,,,,,,,,,,,,845 m
,665 rpm,21 %,,,84 °C,,,,,,,,,,,,,,845 m
,674 rpm,20 %,,,84 °C,,,,,,,,,,,,,,845 m
,663 rpm,19 %,,,84 °C,,,,,,,,,,,,,,845 m
,664 rpm,19 %,,,84 °C,,,,,,,,,,,,,,845 m
,657 rpm,19 %,,,84 °C,,,,,,,,,,,,,,845 m
,639 rpm,18 %,,,84 °C,,,,,,,,,,,,,,845 m
,630 rpm,18 %,,,84 °C,,,,,,,,,,,,,,845 m
,609 rpm,18 %,,,84 °C,,,,,,,,,,,,,,845 m
,598 rpm,20 %,,,84 °C,,,,,,,,,,,,,,845 m
,571 rpm,22 %,,,84 °C,,,,,,,,,,,,,,845 m
,560 rpm,23 %,,,84 °C,,,,,,,,,,,,,,845 m
,566 rpm,24 %,,,84 °C,,,,,,,,,,,,,,845 m
,580 rpm,24 %,,,84 °C,,,,,,,,,,,,,,845 m
,594 rpm,24 %,,,84 °C,,,,,,,,,,,,,,845 m
,653 rpm,23 %,,,84 °C,,,,,,,,,,,,,,845 m
,669 rpm,23 %,,,84 °C,,,,,,,,,,,,,,845 m
,685 rpm,22 %,,,84 °C,,,,,,,,,,,,,,845 m
,676 rpm,20 %,,,84 °C,,,,,,,,,,,,,,845 m
,670 rpm,20 %,,,84 °C,,,,,,,,,,,,,,845 m
,669 rpm,19 %,,,84 °C,,,,,,,,,,,,,,845 m
,663 rpm,19 %,,,84 °C,,,,,,,,,,,,,,845 m
,649 rpm,19 %,,,84 °C,,,,,,,,,,,,,,845 m
,636 rpm,18 %,,,84 °C,,,,,,,,,,,,,,845 m
,622 rpm,18 %,,,84 °C,,,,,,,,,,,,,,845 m
,600 rpm,19 %,,,84 °C,,,,,,,,,,,,,,845 m
,589 rpm,20 %,,,84 °C,,,,,,,,,,,,,,845 m
,571 rpm,23 %,,,84 °C,,,,,,,,,,,,,,845 m
,560 rpm,24 %,,,84 °C,,,,,,,,,,,,,,845 m
,571 rpm,24 %,,,84 °C,,,,,,,,,,,,,,845 m
,588 rpm,24 %,,,84 °C,,,,,,,,,,,,,,845 m
,615 rpm,24 %,,,84 °C,,,,,,,,,,,,,,845 m
,642 rpm,23 %,,,84 °C,,,,,,,,,,,,,,845 m
,672 rpm,23 %,,,84 °C,,,,,,,,,,,,,,845 m
,663 rpm,21 %,,,84 °C,,,,,,,,,,,,,,845 m
,677 rpm,20 %,,,84 °C,,,,,,,,,,,,,,845 m
,667 rpm,20 %,,,84 °C,,,,,,,,,,,,,,845 m
,665 rpm,19 %,,,84 °C,,,,,,,,,,,,,,845 m
,659 rpm,18 %,,,84 °C,,,,,,,,,,,,,,845 m
,651 rpm,18 %,,,84 °C,,,,,,,,,,,,,,845 m
,620 rpm,18 %,,,84 °C,,,,,,,,,,,,,,845 m
,600 rpm,19 %,,,84 °C,,,,,,,,,,,,,,845 m
,583 rpm,22 %,,,84 °C,,,,,,,,,,,,,,845 m
,571 rpm,22 %,,,84 °C,,,,,,,,,,,,,,845 m
,572 rpm,23 %,,,84 °C,,,,,,,,,,,,,,845 m
,579 rpm,23 %,,,84 °C,,,,,,,,,,,,,,845 m
,615 rpm,23 %,,,84 °C,,,,,,,,,,,,,,845 m
,633 rpm,22 %,,,84 °C,,,,,,,,,,,,,,845 m
,641 rpm,22 %,,,,,,,,,,,,,,,,,845 m
,3416 rpm,24 %,,,84 °C,,,,,,,,,,,,,,845 m
,3418 rpm,32 %,,,84 °C,,,,,,,,,,,,,,845 m
,3435 rpm,16 %,,,84 °C,,,,,,,,,,,,,,845 m
,3353 rpm,23 %,,,84 °C,,,,,,,,,,,,,,845 m
,3450 rpm,34 %,,,84 °C,,,,,,,,,,,,,,845 m
,3510 rpm,17 %,,,84 °C,,,,,,,,,,,,,,845 m
,3460 rpm,46 %,,,84 °C,,,,,,,,,,,,,,845 m
,3587 rpm,21 %,,,84 °C,,,,,,,,,,,,,,845 m
,3510 rpm,14 %,,,84 °C,,,,,,,,,,,,,,845 m
,3453 rpm,58 %,,,83 °C,,,,,,,,,,,,,,845 m
,3595 rpm,25 %,,,83 °C,,,,,,,,,,,,,,845 m
,3575 rpm,16 %,,,83 °C,,,,,,,,,,,,,,845 m
,3486 rpm,49 %,,,83 °C,,,,,,,,,,,,,,845 m
,3601 rpm,20 %,,,83 °C,,,,,,,,,,,,,,845 m
,3538 rpm,13 %,,,83 °C,,,,,,,,,,,,,,845 m
,3481 rpm,30 %,,,83 °C,,,,,,,,,,,,,,845 m
,3600 rpm,31 %,,,82 °C,,,,,,,,,,,,,,845 m
,3770 rpm,15 %,,,82 °C,,,,,,,,,,,,,,845 m
,3668 rpm,10 %,,,82 °C,,,,,,,,,,,,,,845 m
,3423 rpm,9 %,,,82 °C,,,,,,,,,,,,,,845 m
