Temperatura do ar ambiente,Rotação do motor - RPM,Carga calculada do motor,Ajuste de combustível de longo prazo - Banco 1,Temperatura do ar admitido - ACT,Temperatura do líquido de arrefecimento do motor - CTS,Ajuste de combustível de curto prazo - Banco 1,"Sonda lambda - Banco 1, sensor 2",Pressão barométrica,Tensão do módulo,Posição relativa da borboleta - TPS,Posição absoluta da borboleta - TPS,Posição absoluta da borboleta - Sensor B,"Sonda lambda - Banco 1, sensor 1","Ajuste de combustível de curto prazo - Banco 1, sensor 1",Pressão no coletor de admissão - MAP,Estado do sistema de combustível,Carga absoluta do motor,Nº de falhas na memória,Altitude
,2778 rpm,33 %,,,90 °C,,,,,,,,,,,,,,0 m
,2758 rpm,29 %,,,90 °C,,,,,,,,,,,,,,0 m
,2722 rpm,26 %,,,90 °C,,,,,,,,,,,,,,0 m
,2685 rpm,23 %,,,90 °C,,,,,,,,,,,,,,0 m
,2547 rpm,21 %,,,90 °C,,,,,,,,,,,,,,0 m
,2462 rpm,20 %,,,90 °C,,,,,,,,,,,,,,0 m
,2353 rpm,19 %,,,90 °C,,,,,,,,,,,,,,0 m
,2240 rpm,19 %,,,90 °C,,,,,,,,,,,,,,0 m
,2112 rpm,19 %,,,90 °C,,,,,,,,,,,,,,0 m
,1935 rpm,19 %,,,90 °C,,,,,,,,,,,,,,0 m
,1642 rpm,20 %,,,90 °C,,,,,,,,,,,,,,0 m
,1445 rpm,21 %,,,90 °C,,,,,,,,,,,,,,0 m
,1274 rpm,23 %,,,90 °C,,,,,,,,,,,,,,0 m
,1264 rpm,29 %,,,90 °C,,,,,,,,,,,,,,0 m
,1309 rpm,31 %,,,90 °C,,,,,,,,,,,,,,0 m
,1324 rpm,32 %,,,90 °C,,,,,,,,,,,,,,0 m
,1342 rpm,50 %,,,90 °C,,,,,,,,,,,,,,0 m
,1484 rpm,87 %,,,90 °C,,,,,,,,,,,,,,0 m
,1598 rpm,86 %,,,90 °C,,,,,,,,,,,,,,0 m
,1745 rpm,85 %,,,90 °C,,,,,,,,,,,,,,0 m
,1805 rpm,85 %,,,90 °C,,,,,,,,,,,,,,0 m
,1872 rpm,84 %,,,90 °C,,,,,,,,,,,,,,0 m
,2021 rpm,86 %,,,90 °C,,,,,,,,,,,,,,0 m
,2345 rpm,87 %,,,90 °C,,,,,,,,,,,,,,0 m
,2345 rpm,87 %,,,90 °C,,,,,,,,,,,,,,0 m
,2366 rpm,88 %,,,90 °C,,,,,,,,,,,,,,0 m
,2385 rpm,88 %,,,90 °C,,,,,,,,,,,,,,0 m
,2400 rpm,88 %,,,90 °C,,,,,,,,,,,,,,0 m
,2433 rpm,89 %,,,90 °C,,,,,,,,,,,,,,0 m
,2475 rpm,89 %,,,90 °C,,,,,,,,,,,,,,0 m
,2547 rpm,89 %,,,90 °C,,,,,,,,,,,,,,0 m
,2546 rpm,89 %,,,90 °C,,,,,,,,,,,,,,0 m
,2551 rpm,89 %,,,90 °C,,,,,,,,,,,,,,0 m
,2566 rpm,89 %,,,90 °C,,,,,,,,,,,,,,0 m
,2597 rpm,88 %,,,90 °C,,,,,,,,,,,,,,0 m
,2643 rpm,88 %,,,90 °C,,,,,,,,,,,,,,0 m
,2718 rpm,88 %,,,90 °C,,,,,,,,,,,,,,0 m
,2735 rpm,87 %,,,90 °C,,,,,,,,,,,,,,0 m
,2783 rpm,82 %,,,90 °C,,,,,,,,,,,,,,0 m
,2795 rpm,74 %,,,90 °C,,,,,,,,,,,,,,0 m
,2761 rpm,53 %,,,90 °C,,,,,,,,,,,,,,0 m
,2680 rpm,36 %,,,90 °C,,,,,,,,,,,,,,0 m
,2653 rpm,29 %,,,91 °C,,,,,,,,,,,,,,0 m
,2637 rpm,25 %,,,91 °C,,,,,,,,,,,,,,0 m
,2614 rpm,22 %,,,91 °C,,,,,,,,,,,,,,0 m
,2554 rpm,21 %,,,91 °C,,,,,,,,,,,,,,0 m
,2476 rpm,20 %,,,91 °C,,,,,,,,,,,,,,0 m
,2405 rpm,40 %,,,91 °C,,,,,,,,,,,,,,0 m
,2480 rpm,84 %,,,91 °C,,,,,,,,,,,,,,0 m
,2542 rpm,89 %,,,90 °C,,,,,,,,,,,,,,0 m
,2459 rpm,87 %,,,90 °C,,,,,,,,,,,,,,0 m
,2322 rpm,86 %,,,90 °C,,,,,,,,,,,,,,0 m
,2143 rpm,85 %,,,90 °C,,,,,,,,,,,,,,0 m
,1980 rpm,83 %,,,90 °C,,,,,,,,,,,,,,0 m
,2012 rpm,66 %,,,90 °C,,,,,,,,,,,,,,0 m
,1873 rpm,51 %,,,90 °C,,,,,,,,,,,,,,0 m
,1789 rpm,45 %,,,90 °C,,,,,,,,,,,,,,0 m
,1716 rpm,39 %,,,90 °C,,,,,,,,,,,,,,0 m
,1686 rpm,34 %,,,91 °C,,,,,,,,,,,,,,0 m
,1633 rpm,30 %,,,90 °C,,,,,,,,,,,,,,0 m
,1485 rpm,28 %,,,90 °C,,,,,,,,,,,,,,0 m
,1385 rpm,26 %,,,90 °C,,,,,,,,,,,,,,0 m
,1282 rpm,25 %,,,90 °C,,,,,,,,,,,,,,0 m
,1215 rpm,29 %,,,90 °C,,,,,,,,,,,,,,0 m
,1214 rpm,29 %,,,90 °C,,,,,,,,,,,,,,0 m
,1164 rpm,29 %,,,91 °C,,,,,,,,,,,,,,0 m
,1043 rpm,30 %,,,90 °C,,,,,,,,,,,,,,0 m
,936 rpm,32 %,,,90 °C,,,,,,,,,,,,,,0 m
,894 rpm,36 %,,,90 °C,,,,,,,,,,,,,,0 m
,892 rpm,37 %,,,90 °C,,,,,,,,,,,,,,0 m
,903 rpm,38 %,,,91 °C,,,,,,,,,,,,,,0 m
,927 rpm,38 %,,,90 °C,,,,,,,,,,,,,,0 m
,970 rpm,37 %,,,90 °C,,,,,,,,,,,,,,0 m
,983 rpm,37 %,,,91 °C,,,,,,,,,,,,,,0 m
,978 rpm,37 %,,,91 °C,,,,,,,,,,,,,,0 m
,967 rpm,37 %,,,91 °C,,,,,,,,,,,,,,0 m
,957 rpm,37 %,,,90 °C,,,,,,,,,,,,,,0 m
,907 rpm,37 %,,,90 °C,,,,,,,,,,,,,,0 m
,895 rpm,37 %,,,91 °C,,,,,,,,,,,,,,0 m
,881 rpm,37 %,,,91 °C,,,,,,,,,,,,,,0 m
,871 rpm,36 %,,,91 °C,,,,,,,,,,,,,,0 m
,853 rpm,37 %,,,91 °C,,,,,,,,,,,,,,0 m
,852 rpm,37 %,,,92 °C,,,,,,,,,,,,,,0 m
,833 rpm,37 %,,,92 °C,,,,,,,,,,,,,,0 m
,848 rpm,37 %,,,92 °C,,,,,,,,,,,,,,0 m
,891 rpm,37 %,,,92 °C,,,,,,,,,,,,,,0 m
,907 rpm,36 %,,,92 °C,,,,,,,,,,,,,,0 m
,918 rpm,36 %,,,92 °C,,,,,,,,,,,,,,0 m
,903 rpm,35 %,,,92 °C,,,,,,,,,,,,,,0 m
,904 rpm,35 %,,,92 °C,,,,,,,,,,,,,,0 m
,886 rpm,34 %,,,92 °C,,,,,,,,,,,,,,0 m
,873 rpm,34 %,,,92 °C,,,,,,,,,,,,,,0 m
,850 rpm,34 %,,,92 °C,,,,,,,,,,,,,,0 m
,812 rpm,34 %,,,92 °C,,,,,,,,,,,,,,0 m
,786 rpm,35 %,,,92 °C,,,,,,,,,,,,,,0 m
,774 rpm,36 %,,,92 °C,,,,,,,,,,,,,,0 m
,797 rpm,36 %,,,92 °C,,,,,,,,,,,,,,0 m
,898 rpm,36 %,,,92 °C,,,,,,,,,,,,,,0 m
,922 rpm,35 %,,,92 °C,,,,,,,,,,,,,,0 m
,950 rpm,33 %,,,92 °C,,,,,,,,,,,,,,0 m
,945 rpm,32 %,,,92 °C,,,,,,,,,,,,,,0 m
,902 rpm,31 %,,,92 °C,,,,,,,,,,,,,,0 m
,864 rpm,30 %,,,92 °C,,,,,,,,,,,,,,0 m
,838 rpm,29 %,,,92 °C,,,,,,,,,,,,,,0 m
,813 rpm,29 %,,,92 °C,,,,,,,,,,,,,,0 m
,796 rpm,29 %,,,92 °C,,,,,,,,,,,,,,0 m
,788 rpm,29 %,,,92 °C,,,,,,,,,,,,,,0 m
,774 rpm,29 %,,,92 °C,,,,,,,,,,,,,,0 m
,766 rpm,29 %,,,92 °C,,,,,,,,,,,,,,0 m
,759 rpm,29 %,,,92 °C,,,,,,,,,,,,,,0 m
,759 rpm,29 %,,,92 °C,,,,,,,,,,,,,,0 m
,759 rpm,30 %,,,93 °C,,,,,,,,,,,,,,0 m
,759 rpm,30 %,,,93 °C,,,,,,,,,,,,,,0 m
,756 rpm,30 %,,,93 °C,,,,,,,,,,,,,,0 m
,751 rpm,30 %,,,93 °C,,,,,,,,,,,,,,0 m
,754 rpm,30 %,,,93 °C,,,,,,,,,,,,,,0 m
,747 rpm,30 %,,,93 °C,,,,,,,,,,,,,,0 m
,750 rpm,30 %,,,93 °C,,,,,,,,,,,,,,0 m
,756 rpm,30 %,,,93 °C,,,,,,,,,,,,,,0 m
,740 rpm,30 %,,,93 °C,,,,,,,,,,,,,,0 m
,749 rpm,30 %,,,93 °C,,,,,,,,,,,,,,0 m
,740 rpm,30 %,,,93 °C,,,,,,,,,,,,,,0 m
,744 rpm,30 %,,,93 °C,,,,,,,,,,,,,,0 m
,750 rpm,32 %,,,93 °C,,,,,,,,,,,,,,0 m
,768 rpm,36 %,,,93 °C,,,,,,,,,,,,,,0 m
,807 rpm,49 %,,,93 °C,,,,,,,,,,,,,,0 m
,1085 rpm,69 %,,,93 °C,,,,,,,,,,,,,,0 m
,1275 rpm,82 %,,,93 °C,,,,,,,,,,,,,,0 m
,1403 rpm,84 %,,,93 °C,,,,,,,,,,,,,,0 m
,1531 rpm,74 %,,,93 °C,,,,,,,,,,,,,,0 m
,1639 rpm,67 %,,,93 °C,,,,,,,,,,,,,,0 m
,1678 rpm,62 %,,,93 °C,,,,,,,,,,,,,,0 m
,1687 rpm,61 %,,,93 °C,,,,,,,,,,,,,,0 m
,1674 rpm,61 %,,,93 °C,,,,,,,,,,,,,,0 m
,1668 rpm,61 %,,,93 °C,,,,,,,,,,,,,,0 m
,1671 rpm,58 %,,,93 °C,,,,,,,,,,,,,,0 m
,1692 rpm,51 %,,,93 °C,,,,,,,,,,,,,,0 m
,1666 rpm,52 %,,,94 °C,,,,,,,,,,,,,,0 m
,1453 rpm,47 %,,,94 °C,,,,,,,,,,,,,,0 m
,1369 rpm,39 %,,,94 °C,,,,,,,,,,,,,,0 m
,1377 rpm,35 %,,,93 °C,,,,,,,,,,,,,,0 m
,1381 rpm,32 %,,,93 °C,,,,,,,,,,,,,,0 m
,1345 rpm,29 %,,,94 °C,,,,,,,,,,,,,,0 m
,1307 rpm,27 %,,,94 °C,,,,,,,,,,,,,,0 m
,1258 rpm,25 %,,,94 °C,,,,,,,,,,,,,,0 m
,1216 rpm,24 %,,,93 °C,,,,,,,,,,,,,,0 m
,1098 rpm,23 %,,,93 °C,,,,,,,,,,,,,,0 m
,1035 rpm,23 %,,,93 °C,,,,,,,,,,,,,,0 m
,996 rpm,24 %,,,93 °C,,,,,,,,,,,,,,0 m
,956 rpm,25 %,,,93 °C,,,,,,,,,,,,,,0 m
,928 rpm,26 %,,,93 °C,,,,,,,,,,,,,,0 m
,910 rpm,26 %,,,93 °C,,,,,,,,,,,,,,0 m
,885 rpm,26 %,,,93 °C,,,,,,,,,,,,,,0 m
,868 rpm,26 %,,,93 °C,,,,,,,,,,,,,,0 m
,852 rpm,26 %,,,93 °C,,,,,,,,,,,,,,0 m
,836 rpm,27 %,,,93 °C,,,,,,,,,,,,,,0 m
,839 rpm,31 %,,,93 °C,,,,,,,,,,,,,,0 m
,869 rpm,51 %,,,93 °C,,,,,,,,,,,,,,0 m
,1083 rpm,56 %,,,93 °C,,,,,,,,,,,,,,0 m
,1254 rpm,64 %,,,93 °C,,,,,,,,,,,,,,0 m
,1369 rpm,70 %,,,93 °C,,,,,,,,,,,,,,0 m
,1457 rpm,65 %,,,93 °C,,,,,,,,,,,,,,0 m
,1531 rpm,58 %,,,93 °C,,,,,,,,,,,,,,0 m
,1622 rpm,49 %,,,93 °C,,,,,,,,,,,,,,0 m
,1621 rpm,45 %,,,93 °C,,,,,,,,,,,,,,0 m
,1597 rpm,40 %,,,93 °C,,,,,,,,,,,,,,0 m
,1566 rpm,37 %,,,93 °C,,,,,,,,,,,,,,0 m
,1539 rpm,35 %,,,93 °C,,,,,,,,,,,,,,0 m
,1521 rpm,33 %,,,93 °C,,,,,,,,,,,,,,0 m
,1526 rpm,31 %,,,93 °C,,,,,,,,,,,,,,0 m
,1555 rpm,29 %,,,93 °C,,,,,,,,,,,,,,0 m
,1560 rpm,28 %,,,93 °C,,,,,,,,,,,,,,0 m
,1558 rpm,27 %,,,93 °C,,,,,,,,,,,,,,0 m
,1570 rpm,26 %,,,93 °C,,,,,,,,,,,,,,0 m
,1586 rpm,26 %,,,93 °C,,,,,,,,,,,,,,0 m
,1599 rpm,25 %,,,93 °C,,,,,,,,,,,,,,0 m
,1586 rpm,24 %,,,93 °C,,,,,,,,,,,,,,0 m
,1552 rpm,24 %,,,93 °C,,,,,,,,,,,,,,0 m
,1427 rpm,24 %,,,93 °C,,,,,,,,,,,,,,0 m
,1249 rpm,24 %,,,93 °C,,,,,,,,,,,,,,0 m
,1100 rpm,27 %,,,93 °C,,,,,,,,,,,,,,0 m
,1001 rpm,28 %,,,93 °C,,,,,,,,,,,,,,0 m
,991 rpm,30 %,,,93 °C,,,,,,,,,,,,,,0 m
,986 rpm,30 %,,,93 °C,,,,,,,,,,,,,,0 m
,987 rpm,30 %,,,93 °C,,,,,,,,,,,,,,0 m
,974 rpm,29 %,,,93 °C,,,,,,,,,,,,,,0 m
,965 rpm,29 %,,,93 °C,,,,,,,,,,,,,,0 m
,949 rpm,29 %,,,93 °C,,,,,,,,,,,,,,0 m
,937 rpm,30 %,,,92 °C,,,,,,,,,,,,,,0 m
,940 rpm,31 %,,,92 °C,,,,,,,,,,,,,,0 m
,936 rpm,31 %,,,92 °C,,,,,,,,,,,,,,0 m
,930 rpm,33 %,,,92 °C,,,,,,,,,,,,,,0 m
,925 rpm,33 %,,,92 °C,,,,,,,,,,,,,,0 m
,898 rpm,34 %,,,92 °C,,,,,,,,,,,,,,0 m
,891 rpm,35 %,,,92 °C,,,,,,,,,,,,,,0 m
,878 rpm,35 %,,,92 °C,,,,,,,,,,,,,,0 m
,858 rpm,36 %,,,92 °C,,,,,,,,,,,,,,0 m
,838 rpm,35 %,,,92 °C,,,,,,,,,,,,,,0 m
,837 rpm,36 %,,,92 °C,,,,,,,,,,,,,,0 m
,832 rpm,37 %,,,92 °C,,,,,,,,,,,,,,0 m
,861 rpm,38 %,,,92 °C,,,,,,,,,,,,,,0 m
,908 rpm,39 %,,,92 °C,,,,,,,,,,,,,,0 m
,938 rpm,39 %,,,92 °C,,,,,,,,,,,,,,0 m
,960 rpm,38 %,,,92 °C,,,,,,,,,,,,,,0 m
,967 rpm,38 %,,,92 °C,,,,,,,,,,,,,,0 m
,970 rpm,38 %,,,92 °C,,,,,,,,,,,,,,0 m
,968 rpm,37 %,,,92 °C,,,,,,,,,,,,,,0 m
,955 rpm,36 %,,,92 °C,,,,,,,,,,,,,,0 m
,940 rpm,35 %,,,92 °C,,,,,,,,,,,,,,0 m
,932 rpm,34 %,,,92 °C,,,,,,,,,,,,,,0 m
,915 rpm,33 %,,,92 °C,,,,,,,,,,,,,,0 m
,906 rpm,36 %,,,92 °C,,,,,,,,,,,,,,0 m
,952 rpm,40 %,,,92 °C,,,,,,,,,,,,,,0 m
,1004 rpm,48 %,,,92 °C,,,,,,,,,,,,,,0 m
,1224 rpm,50 %,,,92 °C,,,,,,,,,,,,,,0 m
,1300 rpm,51 %,,,92 °C,,,,,,,,,,,,,,0 m
,1343 rpm,53 %,,,92 °C,,,,,,,,,,,,,,0 m
,1365 rpm,53 %,,,92 °C,,,,,,,,,,,,,,0 m
,1388 rpm,52 %,,,92 °C,,,,,,,,,,,,,,0 m
,1404 rpm,51 %,,,93 °C,,,,,,,,,,,,,,0 m
,1443 rpm,49 %,,,93 °C,,,,,,,,,,,,,,0 m
,1443 rpm,49 %,,,93 °C,,,,,,,,,,,,,,0 m
,1456 rpm,47 %,,,93 °C,,,,,,,,,,,,,,0 m
,1472 rpm,46 %,,,93 °C,,,,,,,,,,,,,,0 m
,1480 rpm,45 %,,,93 °C,,,,,,,,,,,,,,0 m
,1497 rpm,44 %,,,93 °C,,,,,,,,,,,,,,0 m
,1525 rpm,42 %,,,93 °C,,,,,,,,,,,,,,0 m
,1584 rpm,40 %,,,93 °C,,,,,,,,,,,,,,0 m
,1590 rpm,38 %,,,93 °C,,,,,,,,,,,,,,0 m
,1600 rpm,36 %,,,93 °C,,,,,,,,,,,,,,0 m
,1614 rpm,35 %,,,93 °C,,,,,,,,,,,,,,0 m
,1626 rpm,33 %,,,93 °C,,,,,,,,,,,,,,0 m
,1623 rpm,40 %,,,93 °C,,,,,,,,,,,,,,0 m
,1491 rpm,38 %,,,93 °C,,,,,,,,,,,,,,0 m
,1294 rpm,37 %,,,93 °C,,,,,,,,,,,,,,0 m
,1165 rpm,35 %,,,93 °C,,,,,,,,,,,,,,0 m
,1077 rpm,35 %,,,93 °C,,,,,,,,,,,,,,0 m
,1035 rpm,36 %,,,93 °C,,,,,,,,,,,,,,0 m
,1007 rpm,38 %,,,93 °C,,,,,,,,,,,,,,0 m
,976 rpm,40 %,,,93 °C,,,,,,,,,,,,,,0 m
,976 rpm,40 %,,,92 °C,,,,,,,,,,,,,,0 m
,985 rpm,40 %,,,92 °C,,,,,,,,,,,,,,0 m
,977 rpm,40 %,,,92 °C,,,,,,,,,,,,,,0 m
,974 rpm,41 %,,,92 °C,,,,,,,,,,,,,,0 m
,967 rpm,41 %,,,93 °C,,,,,,,,,,,,,,0 m
,953 rpm,42 %,,,93 °C,,,,,,,,,,,,,,0 m
,955 rpm,42 %,,,92 °C,,,,,,,,,,,,,,0 m
,950 rpm,42 %,,,92 °C,,,,,,,,,,,,,,0 m
,936 rpm,42 %,,,92 °C,,,,,,,,,,,,,,0 m
,935 rpm,42 %,,,92 °C,,,,,,,,,,,,,,0 m
,935 rpm,42 %,,,92 °C,,,,,,,,,,,,,,0 m
,937 rpm,42 %,,,93 °C,,,,,,,,,,,,,,0 m
,940 rpm,42 %,,,93 °C,,,,,,,,,,,,,,0 m
,884 rpm,41 %,,,93 °C,,,,,,,,,,,,,,0 m
,878 rpm,41 %,,,92 °C,,,,,,,,,,,,,,0 m
,873 rpm,40 %,,,92 °C,,,,,,,,,,,,,,0 m
,870 rpm,41 %,,,93 °C,,,,,,,,,,,,,,0 m
,872 rpm,41 %,,,93 °C,,,,,,,,,,,,,,0 m
,854 rpm,41 %,,,93 °C,,,,,,,,,,,,,,0 m
,843 rpm,40 %,,,92 °C,,,,,,,,,,,,,,0 m
,824 rpm,40 %,,,92 °C,,,,,,,,,,,,,,0 m
,858 rpm,45 %,,,93 °C,,,,,,,,,,,,,,0 m
,917 rpm,64 %,,,93 °C,,,,,,,,,,,,,,0 m
,1050 rpm,77 %,,,93 °C,,,,,,,,,,,,,,0 m
,1246 rpm,85 %,,,93 °C,,,,,,,,,,,,,,0 m
,1426 rpm,85 %,,,93 °C,,,,,,,,,,,,,,0 m
,1893 rpm,84 %,,,93 °C,,,,,,,,,,,,,,0 m
,1925 rpm,84 %,,,93 °C,,,,,,,,,,,,,,0 m
,1978 rpm,84 %,,,93 °C,,,,,,,,,,,,,,0 m
,2048 rpm,85 %,,,93 °C,,,,,,,,,,,,,,0 m
,2131 rpm,86 %,,,93 °C,,,,,,,,,,,,,,0 m
,2184 rpm,87 %,,,93 °C,,,,,,,,,,,,,,0 m
,2305 rpm,88 %,,,93 °C,,,,,,,,,,,,,,0 m
,2507 rpm,89 %,,,93 °C,,,,,,,,,,,,,,0 m
,2623 rpm,88 %,,,93 °C,,,,,,,,,,,,,,0 m
,2743 rpm,87 %,,,93 °C,,,,,,,,,,,,,,0 m
,2818 rpm,86 %,,,93 °C,,,,,,,,,,,,,,0 m
,2909 rpm,86 %,,,93 °C,,,,,,,,,,,,,,0 m
,3053 rpm,86 %,,,93 °C,,,,,,,,,,,,,,0 m
,3174 rpm,87 %,,,93 °C,,,,,,,,,,,,,,0 m
,3436 rpm,87 %,,,92 °C,,,,,,,,,,,,,,0 m
,3547 rpm,87 %,,,92 °C,,,,,,,,,,,,,,0 m
,3664 rpm,87 %,,,92 °C,,,,,,,,,,,,,,0 m
,3816 rpm,86 %,,,92 °C,,,,,,,,,,,,,,0 m
,3940 rpm,87 %,,,93 °C,,,,,,,,,,,,,,0 m
,4086 rpm,88 %,,,92 °C,,,,,,,,,,,,,,0 m
,4276 rpm,89 %,,,92 °C,,,,,,,,,,,,,,0 m
,4424 rpm,88 %,,,92 °C,,,,,,,,,,,,,,0 m
,4585 rpm,88 %,,,92 °C,,,,,,,,,,,,,,0 m
,4714 rpm,88 %,,,92 °C,,,,,,,,,,,,,,0 m
,4757 rpm,89 %,,,92 °C,,,,,,,,,,,,,,0 m
,4758 rpm,78 %,,,92 °C,,,,,,,,,,,,,,0 m
,4800 rpm,58 %,,,92 °C,,,,,,,,,,,,,,0 m
,4773 rpm,44 %,,,92 °C,,,,,,,,,,,,,,0 m
,4747 rpm,33 %,,,92 °C,,,,,,,,,,,,,,0 m
,4679 rpm,27 %,,,92 °C,,,,,,,,,,,,,,0 m
,4576 rpm,25 %,,,92 °C,,,,,,,,,,,,,,0 m
,4476 rpm,22 %,,,92 °C,,,,,,,,,,,,,,0 m
,4270 rpm,22 %,,,92 °C,,,,,,,,,,,,,,0 m
,4132 rpm,21 %,,,92 °C,,,,,,,,,,,,,,0 m
,4002 rpm,19 %,,,92 °C,,,,,,,,,,,,,,0 m
,3845 rpm,19 %,,,92 °C,,,,,,,,,,,,,,0 m
,3641 rpm,19 %,,,92 °C,,,,,,,,,,,,,,0 m
,3150 rpm,18 %,,,92 °C,,,,,,,,,,,,,,0 m
,2815 rpm,19 %,,,92 °C,,,,,,,,,,,,,,0 m
,2508 rpm,20 %,,,92 °C,,,,,,,,,,,,,,0 m
,2245 rpm,20 %,,,92 °C,,,,,,,,,,,,,,0 m
,2074 rpm,21 %,,,92 °C,,,,,,,,,,,,,,0 m
,1958 rpm,21 %,,,92 °C,,,,,,,,,,,,,,0 m
,1828 rpm,23 %,,,92 °C,,,,,,,,,,,,,,0 m
,1550 rpm,24 %,,,92 °C,,,,,,,,,,,,,,0 m
,1384 rpm,24 %,,,92 °C,,,,,,,,,,,,,,0 m
,1219 rpm,25 %,,,92 °C,,,,,,,,,,,,,,0 m
,1208 rpm,31 %,,,92 °C,,,,,,,,,,,,,,0 m
,1313 rpm,37 %,,,92 °C,,,,,,,,,,,,,,0 m
,1267 rpm,38 %,,,92 °C,,,,,,,,,,,,,,0 m
,1209 rpm,39 %,,,92 °C,,,,,,,,,,,,,,0 m
,1193 rpm,39 %,,,92 °C,,,,,,,,,,,,,,0 m
,1173 rpm,39 %,,,92 °C,,,,,,,,,,,,,,0 m
,1170 rpm,39 %,,,92 °C,,,,,,,,,,,,,,0 m
,1152 rpm,39 %,,,92 °C,,,,,,,,,,,,,,0 m
,1128 rpm,39 %,,,92 °C,,,,,,,,,,,,,,0 m
,1112 rpm,39 %,,,92 °C,,,,,,,,,,,,,,0 m
,1099 rpm,38 %,,,92 °C,,,,,,,,,,,,,,0 m
,1027 rpm,36 %,,,92 °C,,,,,,,,,,,,,,0 m
,1028 rpm,37 %,,,92 °C,,,,,,,,,,,,,,0 m
,1026 rpm,38 %,,,92 °C,,,,,,,,,,,,,,0 m
,1001 rpm,38 %,,,92 °C,,,,,,,,,,,,,,0 m
,985 rpm,39 %,,,92 °C,,,,,,,,,,,,,,0 m
,966 rpm,39 %,,,92 °C,,,,,,,,,,,,,,0 m
,941 rpm,39 %,,,92 °C,,,,,,,,,,,,,,0 m
,924 rpm,39 %,,,92 °C,,,,,,,,,,,,,,0 m
,904 rpm,38 %,,,92 °C,,,,,,,,,,,,,,0 m
,895 rpm,38 %,,,92 °C,,,,,,,,,,,,,,0 m
,893 rpm,38 %,,,92 °C,,,,,,,,,,,,,,0 m
,884 rpm,38 %,,,92 °C,,,,,,,,,,,,,,0 m
,883 rpm,38 %,,,92 °C,,,,,,,,,,,,,,0 m
,871 rpm,38 %,,,93 °C,,,,,,,,,,,,,,0 m
,866 rpm,38 %,,,93 °C,,,,,,,,,,,,,,0 m
,856 rpm,38 %,,,93 °C,,,,,,,,,,,,,,0 m
,847 rpm,38 %,,,93 °C,,,,,,,,,,,,,,0 m
,833 rpm,37 %,,,93 °C,,,,,,,,,,,,,,0 m
,819 rpm,37 %,,,93 °C,,,,,,,,,,,,,,0 m
,807 rpm,38 %,,,93 °C,,,,,,,,,,,,,,0 m
,815 rpm,37 %,,,93 °C,,,,,,,,,,,,,,0 m
,839 rpm,37 %,,,93 °C,,,,,,,,,,,,,,0 m
,850 rpm,37 %,,,93 °C,,,,,,,,,,,,,,0 m
,861 rpm,36 %,,,93 °C,,,,,,,,,,,,,,0 m
,851 rpm,36 %,,,93 °C,,,,,,,,,,,,,,0 m
,845 rpm,36 %,,,93 °C,,,,,,,,,,,,,,0 m
,832 rpm,35 %,,,93 °C,,,,,,,,,,,,,,0 m
,826 rpm,35 %,,,93 °C,,,,,,,,,,,,,,0 m
,825 rpm,35 %,,,93 °C,,,,,,,,,,,,,,0 m
,820 rpm,35 %,,,93 °C,,,,,,,,,,,,,,0 m
,829 rpm,35 %,,,93 °C,,,,,,,,,,,,,,0 m
,805 rpm,35 %,,,93 °C,,,,,,,,,,,,,,0 m
,782 rpm,35 %,,,93 °C,,,,,,,,,,,,,,0 m
,762 rpm,36 %,,,93 °C,,,,,,,,,,,,,,0 m
,764 rpm,36 %,,,93 °C,,,,,,,,,,,,,,0 m
,770 rpm,36 %,,,93 °C,,,,,,,,,,,,,,0 m
,766 rpm,37 %,,,93 °C,,,,,,,,,,,,,,0 m
,760 rpm,37 %,,,93 °C,,,,,,,,,,,,,,0 m
,751 rpm,38 %,,,93 °C,,,,,,,,,,,,,,0 m
,751 rpm,38 %,,,94 °C,,,,,,,,,,,,,,0 m
,748 rpm,38 %,,,94 °C,,,,,,,,,,,,,,0 m
,731 rpm,38 %,,,93 °C,,,,,,,,,,,,,,0 m
,738 rpm,39 %,,,93 °C,,,,,,,,,,,,,,0 m
,742 rpm,39 %,,,94 °C,,,,,,,,,,,,,,0 m
,750 rpm,39 %,,,94 °C,,,,,,,,,,,,,,0 m
,748 rpm,39 %,,,94 °C,,,,,,,,,,,,,,0 m
,751 rpm,39 %,,,94 °C,,,,,,,,,,,,,,0 m
,752 rpm,40 %,,,94 °C,,,,,,,,,,,,,,0 m
,753 rpm,40 %,,,94 °C,,,,,,,,,,,,,,0 m
,758 rpm,40 %,,,94 °C,,,,,,,,,,,,,,0 m
,755 rpm,40 %,,,94 °C,,,,,,,,,,,,,,0 m
,751 rpm,40 %,,,94 °C,,,,,,,,,,,,,,0 m
,749 rpm,40 %,,,94 °C,,,,,,,,,,,,,,0 m
,753 rpm,40 %,,,95 °C,,,,,,,,,,,,,,0 m
,750 rpm,40 %,,,95 °C,,,,,,,,,,,,,,0 m
,755 rpm,40 %,,,95 °C,,,,,,,,,,,,,,0 m
,744 rpm,40 %,,,95 °C,,,,,,,,,,,,,,0 m
,740 rpm,40 %,,,95 °C,,,,,,,,,,,,,,0 m
,746 rpm,40 %,,,95 °C,,,,,,,,,,,,,,0 m
,781 rpm,42 %,,,95 °C,,,,,,,,,,,,,,0 m
,808 rpm,42 %,,,95 °C,,,,,,,,,,,,,,0 m
